product_id,transaction_id,customer_id,quantity_stock,expiry_date,price,product_name,total_revenue,payment_method,purchase_date,,,,
5568,T005567,C8776,1046,21-11-2040,2100,Beauty,162.89,Crypto,10/15/2024,,,,
5569,T005568,C3464,1047,22-11-2040,2100,Clothing,27.21,Crypto,9/30/2024,,,,
5570,T005569,C5595,1048,23-11-2040,2100,Clothing,71.96,Crypto,6/27/2024,,,,
5571,T005570,C5244,1049,24-11-2040,2100,Toys,24.31,Gift Card,06-09-2025,,,,
5572,T005571,C3575,1050,25-11-2040,2100,Electronics,255.59,Gift Card,06-09-2025,,,,
5573,T005572,C6625,1051,26-11-2040,2100,Toys,150.72,Gift Card,09-07-2024,,,,
5574,T005573,C9442,1052,27-11-2040,2100,Home,11.52,Credit Card,5/15/2025,,,,
5575,T005574,C1349,1053,28-11-2040,2100,Beauty,165.32,PayPal,10/25/2024,,,,
5576,T005575,C3341,1054,29-11-2040,2100,Clothing,31.52,Credit Card,11/24/2024,,,,
5577,T005576,C4160,1055,30-11-2040,2100,Beauty,111.81,PayPal,8/26/2024,,,,
5578,T005577,C6171,1056,01-12-2040,2100,Clothing,37.76,PayPal,07-05-2024,,,,
5579,T005578,C3015,1057,02-12-2040,2100,Beauty,148.34,PayPal,6/28/2024,,,,
5580,T005579,C1476,1058,03-12-2040,2100,Clothing,38.69,Gift Card,02-07-2025,,,,
5581,T005580,C8635,1059,04-12-2040,2100,Electronics,7.06,PayPal,12/13/2024,,,,
5582,T005581,C7385,1060,05-12-2040,2100,Home,65.1,PayPal,08-05-2024,,,,
5583,T005582,C7424,1061,06-12-2040,2100,Toys,72.49,Crypto,02-01-2025,,,,
5584,T005583,C9474,1062,07-12-2040,2100,Home,59.94,Crypto,4/15/2025,,,,
5585,T005584,C5168,1063,08-12-2040,2100,Toys,8.8,Crypto,12-02-2024,,,,
5586,T005585,C8353,1064,09-12-2040,2100,Beauty,39.86,Gift Card,11/25/2024,,,,
5587,T005586,C8984,1065,10-12-2040,2100,Electronics,61.73,Credit Card,11/16/2024,,,,
5588,T005587,C9514,1066,11-12-2040,2100,Electronics,11.18,Credit Card,12/19/2024,,,,
5589,T005588,C8229,1067,12-12-2040,2100,Toys,35.83,Crypto,10/28/2024,,,,
5590,T005589,C9224,1068,13-12-2040,2100,Home,21.6,PayPal,01-10-2025,,,,
5591,T005590,C7020,1069,14-12-2040,2100,Clothing,68.03,Crypto,12/21/2024,,,,
5592,T005591,C8972,1070,15-12-2040,2100,Home,128.16,Crypto,1/19/2025,,,,
5593,T005592,C5400,1071,16-12-2040,2100,Toys,75.18,PayPal,12/15/2024,,,,
5594,T005593,C5743,1072,17-12-2040,2100,Home,122.2,Gift Card,08-02-2024,,,,
5595,T005594,C2622,1073,18-12-2040,2100,Home,12.15,Credit Card,3/19/2025,,,,
5596,T005595,C3744,1074,19-12-2040,2100,Clothing,134.61,PayPal,11/20/2024,,,,
5597,T005596,C4312,1075,20-12-2040,2100,Home,254.79,Crypto,4/21/2025,,,,
5598,T005597,C4950,1076,21-12-2040,2100,Clothing,39.76,Gift Card,4/27/2025,,,,
5599,T005598,C3372,1077,22-12-2040,2100,Clothing,6.61,Credit Card,2/25/2025,,,,
5600,T005599,C3463,1078,23-12-2040,2100,Toys,26.28,Credit Card,03-01-2025,,,,
5601,T005600,C6331,1079,24-12-2040,2100,Home,110.15,Crypto,2/17/2025,,,,
5602,T005601,C3479,1080,25-12-2040,2100,Electronics,1.09,Gift Card,12/30/2024,,,,
5603,T005602,C8441,1081,26-12-2040,2100,Beauty,332.75,Credit Card,7/30/2024,,,,
5604,T005603,C5435,1082,27-12-2040,2100,Toys,120.04,PayPal,7/17/2024,,,,
5605,T005604,C3022,1083,28-12-2040,2100,Beauty,69.45,Gift Card,03-06-2025,,,,
5606,T005605,C3567,1084,29-12-2040,2100,Toys,23.31,PayPal,9/20/2024,,,,
5607,T005606,C8411,1085,30-12-2040,2100,Clothing,114.37,PayPal,06-07-2025,,,,
5608,T005607,C8529,1086,31-12-2040,2100,Toys,48.18,Gift Card,3/27/2025,,,,
5609,T005608,C4862,1087,01-01-2041,2100,Home,48.57,Credit Card,07-04-2024,,,,
5610,T005609,C2924,1088,02-01-2041,2100,Clothing,99.33,Gift Card,5/30/2025,,,,
5611,T005610,C7253,1089,03-01-2041,2100,Home,129.1,PayPal,2/19/2025,,,,
5612,T005611,C7840,1090,04-01-2041,2100,Home,68.1,PayPal,7/30/2024,,,,
5613,T005612,C5513,1091,05-01-2041,2100,Beauty,63.11,Gift Card,02-12-2025,,,,
5614,T005613,C8047,1092,06-01-2041,2100,Electronics,99.46,PayPal,09-05-2024,,,,
5615,T005614,C5059,1093,07-01-2041,2100,Toys,7.82,Crypto,7/18/2024,,,,
5616,T005615,C7432,1094,08-01-2041,2100,Beauty,70.35,Crypto,01-12-2025,,,,
5617,T005616,C3224,1095,09-01-2041,2100,Clothing,88.15,Gift Card,11-06-2024,,,,
5618,T005617,C3118,1096,10-01-2041,2100,Home,32.36,PayPal,9/29/2024,,,,
5619,T005618,C8269,1097,11-01-2041,2100,Clothing,16.46,Crypto,06-09-2025,,,,
5620,T005619,C4113,1098,12-01-2041,2100,Clothing,107.38,Gift Card,9/14/2024,,,,
5621,T005620,C1169,1099,13-01-2041,2100,Home,19.82,Credit Card,02-04-2025,,,,
5622,T005621,C1536,1100,14-01-2041,2100,Toys,80.43,Crypto,5/31/2025,,,,
5623,T005622,C3918,1101,15-01-2041,2100,Electronics,31.32,Gift Card,04-03-2025,,,,
5624,T005623,C6183,1102,16-01-2041,2100,Home,24.06,Credit Card,04-04-2025,,,,
5625,T005624,C9104,1103,17-01-2041,2100,Electronics,28.09,Crypto,07-11-2024,,,,
5626,T005625,C8506,1104,18-01-2041,2100,Clothing,126.36,Crypto,08-04-2024,,,,
5627,T005626,C4115,1105,19-01-2041,2100,Home,26.74,Credit Card,05-12-2025,,,,
5628,T005627,C2948,1106,20-01-2041,2100,Beauty,136.2,Credit Card,9/30/2024,,,,
5629,T005628,C3159,1107,21-01-2041,2100,Toys,37.15,PayPal,04-04-2025,,,,
5630,T005629,C7886,1108,22-01-2041,2100,Home,3.89,Crypto,05-09-2025,,,,
5631,T005630,C4775,1109,23-01-2041,2100,Clothing,59.33,Crypto,07-10-2024,,,,
5632,T005631,C2400,1110,24-01-2041,2100,Toys,7.7,Gift Card,05-05-2025,,,,
5633,T005632,C7155,1111,25-01-2041,2100,Home,100.15,Crypto,6/26/2025,,,,
5634,T005633,C6612,1112,26-01-2041,2100,Clothing,61.58,Credit Card,07-07-2024,,,,
5635,T005634,C9412,1113,27-01-2041,2100,Electronics,75,Credit Card,7/14/2024,,,,
5636,T005635,C6581,1114,28-01-2041,2100,Beauty,95.26,Crypto,2/14/2025,,,,
5637,T005636,C5636,1115,29-01-2041,2100,Home,7.69,Gift Card,10-06-2024,,,,
5638,T005637,C3204,1116,30-01-2041,2100,Home,24.81,PayPal,06-01-2025,,,,
5639,T005638,C4785,1117,31-01-2041,2100,Toys,115.32,Crypto,7/28/2024,,,,
5640,T005639,C9924,1118,01-02-2041,2100,Electronics,41.2,PayPal,3/14/2025,,,,
5641,T005640,C9698,1119,02-02-2041,2100,Electronics,209.24,PayPal,01-01-2025,,,,
5642,T005641,C2288,1120,03-02-2041,2100,Home,22.23,Credit Card,08-10-2024,,,,
5643,T005642,C4076,1121,04-02-2041,2100,Toys,79,Credit Card,02-11-2025,,,,
5644,T005643,C1192,1122,05-02-2041,2100,Home,77.89,Credit Card,6/18/2025,,,,
5645,T005644,C3892,1123,06-02-2041,2100,Toys,44.34,PayPal,7/19/2024,,,,
5646,T005645,C7378,1124,07-02-2041,2100,Beauty,14.99,Credit Card,7/29/2024,,,,
5647,T005646,C7897,1125,08-02-2041,2100,Home,134.59,Crypto,4/21/2025,,,,
5648,T005647,C1639,1126,09-02-2041,2100,Beauty,139.33,PayPal,9/19/2024,,,,
5649,T005648,C9444,1127,10-02-2041,2100,Home,26.62,PayPal,07-03-2024,,,,
5650,T005649,C7994,1128,11-02-2041,2100,Beauty,101.23,Credit Card,06-03-2025,,,,
5651,T005650,C8013,1129,12-02-2041,2100,Toys,70.31,Credit Card,09-07-2024,,,,
5652,T005651,C5985,1130,13-02-2041,2100,Toys,2.12,Crypto,2/26/2025,,,,
5653,T005652,C4445,1131,14-02-2041,2100,Electronics,15.48,Credit Card,10/30/2024,,,,
5654,T005653,C6166,1132,15-02-2041,2100,Toys,252.9,Gift Card,12-04-2024,,,,
5655,T005654,C1845,1133,16-02-2041,2100,Electronics,0.14,Credit Card,8/20/2024,,,,
5656,T005655,C8722,1134,17-02-2041,2100,Beauty,126.7,PayPal,06-04-2025,,,,
5657,T005656,C5969,1135,18-02-2041,2100,Toys,25.45,Gift Card,10-10-2024,,,,
5658,T005657,C7287,1136,19-02-2041,2100,Beauty,157.87,Crypto,04-02-2025,,,,
5659,T005658,C9457,1137,20-02-2041,2100,Home,206.7,Crypto,02-11-2025,,,,
5660,T005659,C5277,1138,21-02-2041,2100,Electronics,251.26,Crypto,05-12-2025,,,,
5661,T005660,C6494,1139,22-02-2041,2100,Home,45.39,PayPal,12-05-2024,,,,
5662,T005661,C7476,1140,23-02-2041,2100,Electronics,126.56,Gift Card,6/26/2025,,,,
5663,T005662,C8332,1141,24-02-2041,2100,Clothing,22.14,Credit Card,3/24/2025,,,,
5664,T005663,C6184,1142,25-02-2041,2100,Toys,207.54,Credit Card,2/13/2025,,,,
5665,T005664,C8997,1143,26-02-2041,2100,Electronics,45.61,PayPal,2/26/2025,,,,
5666,T005665,C1046,1144,27-02-2041,2100,Home,17.36,Gift Card,1/14/2025,,,,
5667,T005666,C4015,1145,28-02-2041,2100,Toys,111.77,Credit Card,8/25/2024,,,,
5668,T005667,C8951,1146,01-03-2041,2100,Beauty,66.32,Gift Card,9/15/2024,,,,
5669,T005668,C3057,1147,02-03-2041,2100,Beauty,154.57,Gift Card,7/22/2024,,,,
5670,T005669,C4346,1148,03-03-2041,2100,Toys,23.41,PayPal,8/18/2024,,,,
5671,T005670,C5452,1149,04-03-2041,2100,Beauty,8.58,PayPal,10-06-2024,,,,
5672,T005671,C1416,1150,05-03-2041,2100,Clothing,22.71,Crypto,1/21/2025,,,,
5673,T005672,C5901,1151,06-03-2041,2100,Beauty,64.96,Gift Card,4/30/2025,,,,
5674,T005673,C9474,1152,07-03-2041,2100,Beauty,236.49,PayPal,07-09-2024,,,,
5675,T005674,C2945,1153,08-03-2041,2100,Home,294.08,Gift Card,1/17/2025,,,,
5676,T005675,C7835,1154,09-03-2041,2100,Toys,62.06,PayPal,02-11-2025,,,,
5677,T005676,C1985,1155,10-03-2041,2100,Beauty,85.33,Crypto,10-01-2024,,,,
5678,T005677,C7444,1156,11-03-2041,2100,Electronics,31.19,Credit Card,1/17/2025,,,,
5679,T005678,C9936,1157,12-03-2041,2100,Electronics,44.03,Credit Card,7/30/2024,,,,
5680,T005679,C6941,1158,13-03-2041,2100,Toys,155.03,Crypto,11-11-2024,,,,
5681,T005680,C7433,1159,14-03-2041,2100,Beauty,33.63,Gift Card,12-09-2024,,,,
5682,T005681,C6425,1160,15-03-2041,2100,Beauty,160.49,Credit Card,02-01-2025,,,,
5683,T005682,C5525,1161,16-03-2041,2100,Electronics,2.77,PayPal,09-11-2024,,,,
5684,T005683,C4530,1162,17-03-2041,2100,Beauty,12.62,Credit Card,04-05-2025,,,,
5685,T005684,C7544,1163,18-03-2041,2100,Toys,28.26,Credit Card,8/22/2024,,,,
5686,T005685,C8853,1164,19-03-2041,2100,Toys,9.36,Crypto,12-08-2024,,,,
5687,T005686,C9272,1165,20-03-2041,2100,Home,23.57,Crypto,12-05-2024,,,,
5688,T005687,C6472,1166,21-03-2041,2100,Beauty,103.33,Gift Card,7/23/2024,,,,
5689,T005688,C9756,1167,22-03-2041,2100,Clothing,0.52,Gift Card,12-11-2024,,,,
5690,T005689,C8703,1168,23-03-2041,2100,Electronics,39.13,Credit Card,12/24/2024,,,,
5691,T005690,C4154,1169,24-03-2041,2100,Home,13.84,Credit Card,08-07-2024,,,,
5692,T005691,C7871,1170,25-03-2041,2100,Clothing,80.44,Crypto,8/25/2024,,,,
5693,T005692,C2143,1171,26-03-2041,2100,Clothing,143.01,Credit Card,10/20/2024,,,,
5694,T005693,C8985,1172,27-03-2041,2100,Clothing,23.72,Credit Card,6/14/2025,,,,
5695,T005694,C6297,1173,28-03-2041,2100,Beauty,152.34,Gift Card,11/24/2024,,,,
5696,T005695,C8949,1174,29-03-2041,2100,Clothing,74.94,Credit Card,9/19/2024,,,,
5697,T005696,C6301,1175,30-03-2041,2100,Beauty,82.13,Crypto,1/24/2025,,,,
5698,T005697,C3148,1176,31-03-2041,2100,Toys,164.88,Gift Card,2/28/2025,,,,
5699,T005698,C2637,1177,01-04-2041,2100,Electronics,59.89,Gift Card,11/23/2024,,,,
5700,T005699,C5488,1178,02-04-2041,2100,Home,22.17,Crypto,11-03-2024,,,,
5701,T005700,C3163,1179,03-04-2041,2100,Toys,11.96,Gift Card,12/29/2024,,,,
5702,T005701,C2119,1180,04-04-2041,2100,Toys,129.13,PayPal,5/13/2025,,,,
5703,T005702,C1263,1181,05-04-2041,2100,Clothing,55.78,Gift Card,08-02-2024,,,,
5704,T005703,C8778,1182,06-04-2041,2100,Electronics,147.4,PayPal,03-09-2025,,,,
5705,T005704,C4040,1183,07-04-2041,2100,Clothing,52.93,PayPal,12-05-2024,,,,
5706,T005705,C9159,1184,08-04-2041,2100,Electronics,40.76,Credit Card,08-04-2024,,,,
5707,T005706,C9497,1185,09-04-2041,2100,Home,14.98,Credit Card,12-12-2024,,,,
5708,T005707,C3517,1186,10-04-2041,2100,Beauty,144.29,PayPal,12/25/2024,,,,
5709,T005708,C1474,1187,11-04-2041,2100,Clothing,14.56,Gift Card,11/21/2024,,,,
5710,T005709,C3374,1188,12-04-2041,2100,Electronics,4.05,PayPal,09-06-2024,,,,
5711,T005710,C1696,1189,13-04-2041,2100,Toys,84.6,Crypto,05-10-2025,,,,
5712,T005711,C3617,1190,14-04-2041,2100,Electronics,119.67,Credit Card,2/20/2025,,,,
5713,T005712,C2853,1191,15-04-2041,2100,Beauty,97.28,Credit Card,5/13/2025,,,,
5714,T005713,C7932,1192,16-04-2041,2100,Toys,131.96,Crypto,2/16/2025,,,,
5715,T005714,C7990,1193,17-04-2041,2100,Home,58.76,Credit Card,12-06-2024,,,,
5716,T005715,C1036,1194,18-04-2041,2100,Electronics,51.47,Crypto,9/16/2024,,,,
5717,T005716,C6763,1195,19-04-2041,2100,Electronics,27.31,Gift Card,12/29/2024,,,,
5718,T005717,C1347,1196,20-04-2041,2100,Clothing,37.31,PayPal,5/16/2025,,,,
5719,T005718,C1645,1197,21-04-2041,2100,Clothing,145.64,Credit Card,02-06-2025,,,,
5720,T005719,C5962,1198,22-04-2041,2100,Beauty,124.74,Crypto,07-08-2024,,,,
5721,T005720,C6636,1199,23-04-2041,2100,Electronics,156.6,Crypto,4/18/2025,,,,
5722,T005721,C6574,1200,24-04-2041,2100,Home,20.22,Crypto,11-06-2024,,,,
5723,T005722,C4829,1201,25-04-2041,2100,Clothing,270.02,Crypto,3/29/2025,,,,
5724,T005723,C5573,1202,26-04-2041,2100,Electronics,31.44,PayPal,06-07-2025,,,,
5725,T005724,C4676,1203,27-04-2041,2100,Electronics,55.65,PayPal,7/19/2024,,,,
5726,T005725,C7464,1204,28-04-2041,2100,Beauty,34.75,Gift Card,7/18/2024,,,,
5727,T005726,C3007,1205,29-04-2041,2100,Clothing,202.81,Credit Card,10-08-2024,,,,
5728,T005727,C1327,1206,30-04-2041,2100,Electronics,180.6,Credit Card,3/18/2025,,,,
5729,T005728,C1115,1207,01-05-2041,2100,Beauty,1.16,Credit Card,01-01-2025,,,,
5730,T005729,C9127,1208,02-05-2041,2100,Clothing,37.34,Credit Card,12-03-2024,,,,
5731,T005730,C8966,1209,03-05-2041,2100,Clothing,41.45,Credit Card,3/26/2025,,,,
5732,T005731,C1731,1210,04-05-2041,2100,Electronics,22.49,Gift Card,12-07-2024,,,,
5733,T005732,C5344,1211,05-05-2041,2100,Toys,16.49,PayPal,05-12-2025,,,,
5734,T005733,C3033,1212,06-05-2041,2100,Beauty,0.06,PayPal,10-09-2024,,,,
5735,T005734,C2116,1213,07-05-2041,2100,Beauty,75.76,Credit Card,05-06-2025,,,,
5736,T005735,C8169,1214,08-05-2041,2100,Clothing,19.99,Credit Card,2/19/2025,,,,
5737,T005736,C3213,1215,09-05-2041,2100,Electronics,294.83,Credit Card,07-05-2024,,,,
5738,T005737,C3671,1216,10-05-2041,2100,Toys,20.55,Gift Card,5/13/2025,,,,
5739,T005738,C6172,1217,11-05-2041,2100,Toys,82.35,Crypto,12-05-2024,,,,
5740,T005739,C1377,1218,12-05-2041,2100,Clothing,86.33,Credit Card,02-09-2025,,,,
5741,T005740,C2114,1219,13-05-2041,2100,Beauty,90.41,PayPal,08-09-2024,,,,
5742,T005741,C4187,1220,14-05-2041,2100,Home,2.96,Credit Card,4/17/2025,,,,
5743,T005742,C3710,1221,15-05-2041,2100,Beauty,366.64,Crypto,03-05-2025,,,,
5744,T005743,C5781,1222,16-05-2041,2100,Clothing,31.12,PayPal,3/15/2025,,,,
5745,T005744,C7647,1,17-05-2041,2100,Electronics,12.48,Credit Card,04-10-2025,,,,
5746,T005745,C4848,2,18-05-2041,2100,Clothing,353.42,Gift Card,6/17/2025,,,,
5747,T005746,C8222,3,19-05-2041,2100,Electronics,202.93,Gift Card,03-01-2025,,,,
5748,T005747,C3771,4,20-05-2041,2100,Toys,78.31,Gift Card,09-04-2024,,,,
5749,T005748,C5364,5,21-05-2041,2100,Clothing,50.96,Credit Card,2/24/2025,,,,
5750,T005749,C1605,6,22-05-2041,2100,Home,52.29,Gift Card,10-03-2024,,,,
5751,T005750,C9916,7,23-05-2041,2100,Beauty,140.46,Crypto,3/18/2025,,,,
5752,T005751,C3659,8,24-05-2041,2100,Clothing,73.61,PayPal,8/24/2024,,,,
5753,T005752,C8622,9,25-05-2041,2100,Clothing,124.96,Credit Card,05-01-2025,,,,
5754,T005753,C4392,10,26-05-2041,2100,Home,3.37,Crypto,11/20/2024,,,,
5755,T005754,C6208,11,27-05-2041,2100,Beauty,316,PayPal,07-05-2024,,,,
5756,T005755,C1065,12,28-05-2041,2100,Toys,85.55,Crypto,01-08-2025,,,,
5757,T005756,C3985,13,29-05-2041,2100,Toys,174.95,Gift Card,9/23/2024,,,,
5758,T005757,C8823,14,30-05-2041,2100,Beauty,45.89,Gift Card,05-08-2025,,,,
5759,T005758,C1804,15,31-05-2041,2100,Beauty,15.11,Crypto,7/25/2024,,,,
5760,T005759,C3965,16,01-06-2041,2100,Electronics,191.19,PayPal,6/18/2025,,,,
5761,T005760,C4209,17,02-06-2041,2100,Clothing,257.56,Gift Card,10/20/2024,,,,
5762,T005761,C4734,18,03-06-2041,2100,Home,8.98,Crypto,3/29/2025,,,,
5763,T005762,C7722,19,04-06-2041,2100,Clothing,13.34,PayPal,2/27/2025,,,,
5764,T005763,C9996,20,05-06-2041,2100,Beauty,155.39,PayPal,7/29/2024,,,,
5765,T005764,C1869,21,06-06-2041,2100,Beauty,26.73,PayPal,5/17/2025,,,,
5766,T005765,C9894,22,07-06-2041,2100,Beauty,107.17,PayPal,7/30/2024,,,,
5767,T005766,C7471,23,08-06-2041,2100,Electronics,45.91,PayPal,4/26/2025,,,,
5768,T005767,C4536,24,09-06-2041,2100,Electronics,145.02,Gift Card,11/26/2024,,,,
5769,T005768,C7187,25,10-06-2041,2100,Toys,40.17,PayPal,9/23/2024,,,,
5770,T005769,C5059,26,11-06-2041,2100,Clothing,16.13,Gift Card,11/23/2024,,,,
5771,T005770,C3745,27,12-06-2041,2100,Clothing,105.35,Crypto,6/27/2025,,,,
5772,T005771,C7745,28,13-06-2041,2100,Electronics,60.05,Gift Card,12/16/2024,,,,
5773,T005772,C4753,29,14-06-2041,2100,Clothing,29.64,Gift Card,05-06-2025,,,,
5774,T005773,C9528,30,15-06-2041,2100,Clothing,245.55,Credit Card,4/28/2025,,,,
5775,T005774,C3557,31,16-06-2041,2100,Clothing,137.8,Gift Card,12/19/2024,,,,
5776,T005775,C7659,32,17-06-2041,2100,Beauty,72.64,Credit Card,1/19/2025,,,,
5777,T005776,C3127,33,18-06-2041,2100,Electronics,12.53,Crypto,12/22/2024,,,,
5778,T005777,C5381,34,19-06-2041,2100,Electronics,0.81,Crypto,5/29/2025,,,,
5779,T005778,C5776,35,20-06-2041,2100,Clothing,76.07,Credit Card,8/28/2024,,,,
5780,T005779,C2273,36,21-06-2041,2100,Clothing,56.3,Credit Card,11/17/2024,,,,
5781,T005780,C7506,37,22-06-2041,2100,Beauty,57.91,Gift Card,12-04-2024,,,,
5782,T005781,C7988,38,23-06-2041,2100,Home,18.75,PayPal,09-07-2024,,,,
5783,T005782,C6076,39,24-06-2041,2100,Beauty,93.69,Credit Card,9/25/2024,,,,
5784,T005783,C6164,40,25-06-2041,2100,Beauty,52.5,Credit Card,06-07-2025,,,,
5785,T005784,C6689,41,26-06-2041,2100,Electronics,320.18,PayPal,1/22/2025,,,,
5786,T005785,C9695,42,27-06-2041,2100,Beauty,191.35,Crypto,09-04-2024,,,,
5787,T005786,C3472,43,28-06-2041,2100,Home,34.7,Gift Card,10/21/2024,,,,
5788,T005787,C2783,44,29-06-2041,2100,Toys,102.2,Gift Card,11/13/2024,,,,
5789,T005788,C6978,45,30-06-2041,2100,Electronics,106.74,Gift Card,02-01-2025,,,,
5790,T005789,C8079,46,01-07-2041,2100,Electronics,13.29,PayPal,3/18/2025,,,,
5791,T005790,C3823,47,02-07-2041,2100,Electronics,307.2,Crypto,8/31/2024,,,,
5792,T005791,C5220,48,03-07-2041,2100,Beauty,26.64,Crypto,02-09-2025,,,,
5793,T005792,C6251,49,04-07-2041,2100,Toys,7.49,Gift Card,9/19/2024,,,,
5794,T005793,C7850,50,05-07-2041,2100,Clothing,91.79,Credit Card,4/28/2025,,,,
5795,T005794,C3515,51,06-07-2041,2100,Electronics,29.71,Credit Card,10/20/2024,,,,
5796,T005795,C6610,52,07-07-2041,2100,Toys,6.62,PayPal,11-02-2024,,,,
5797,T005796,C1423,53,08-07-2041,2100,Toys,87.22,Gift Card,09-02-2024,,,,
5798,T005797,C1441,54,09-07-2041,2100,Toys,165.14,Gift Card,10/17/2024,,,,
5799,T005798,C5618,55,10-07-2041,2100,Electronics,91.93,Gift Card,6/14/2025,,,,
5800,T005799,C2762,56,11-07-2041,2100,Clothing,71.12,Gift Card,4/24/2025,,,,
5801,T005800,C4404,57,12-07-2041,2100,Home,171.6,Crypto,8/23/2024,,,,
5802,T005801,C5875,58,13-07-2041,2100,Home,29.29,Gift Card,12/27/2024,,,,
5803,T005802,C5266,59,14-07-2041,2100,Electronics,44.69,Credit Card,9/25/2024,,,,
5804,T005803,C8582,60,15-07-2041,2100,Beauty,16.81,Gift Card,05-11-2025,,,,
5805,T005804,C2803,61,16-07-2041,2100,Beauty,15.8,Gift Card,09-06-2024,,,,
5806,T005805,C6456,62,17-07-2041,2100,Electronics,21.3,Credit Card,05-10-2025,,,,
5807,T005806,C1495,63,18-07-2041,2100,Home,11.6,Credit Card,2/14/2025,,,,
5808,T005807,C4983,64,19-07-2041,2100,Toys,4.76,Credit Card,4/20/2025,,,,
5809,T005808,C4730,65,20-07-2041,2100,Toys,115.47,Credit Card,01-09-2025,,,,
5810,T005809,C7229,66,21-07-2041,2100,Home,162.09,PayPal,12/15/2024,,,,
5811,T005810,C8211,67,22-07-2041,2100,Electronics,30.12,Crypto,1/21/2025,,,,
5812,T005811,C1481,68,23-07-2041,2100,Clothing,62.69,Gift Card,07-02-2024,,,,
5813,T005812,C8399,69,24-07-2041,2100,Electronics,78.38,Gift Card,10-09-2024,,,,
5814,T005813,C7282,70,25-07-2041,2100,Toys,18.08,Crypto,02-07-2025,,,,
5815,T005814,C4410,71,26-07-2041,2100,Toys,30.05,Crypto,5/18/2025,,,,
5816,T005815,C3723,72,27-07-2041,2100,Home,20.39,Crypto,07-07-2024,,,,
5817,T005816,C1791,73,28-07-2041,2100,Toys,19.14,Credit Card,8/25/2024,,,,
5818,T005817,C3249,74,29-07-2041,2100,Home,143.38,Crypto,10-01-2024,,,,
5819,T005818,C9566,75,30-07-2041,2100,Home,53.28,PayPal,12/26/2024,,,,
5820,T005819,C7525,76,31-07-2041,2100,Clothing,32.37,Crypto,06-06-2025,,,,
5821,T005820,C5505,77,01-08-2041,2100,Toys,61.2,PayPal,3/30/2025,,,,
5822,T005821,C9256,78,02-08-2041,2100,Toys,2.49,Credit Card,12-02-2024,,,,
5823,T005822,C5344,79,03-08-2041,2100,Electronics,74.27,PayPal,11-06-2024,,,,
5824,T005823,C4678,80,04-08-2041,2100,Toys,9.63,Gift Card,12-04-2024,,,,
5825,T005824,C6412,81,05-08-2041,2100,Toys,17.72,PayPal,9/15/2024,,,,
5826,T005825,C6177,82,06-08-2041,2100,Clothing,3.25,Crypto,12/20/2024,,,,
5827,T005826,C3237,83,07-08-2041,2100,Electronics,64.03,Crypto,1/28/2025,,,,
5828,T005827,C6155,84,08-08-2041,2100,Electronics,283.29,PayPal,10-03-2024,,,,
5829,T005828,C5129,85,09-08-2041,2100,Home,33.41,PayPal,6/29/2024,,,,
5830,T005829,C1771,86,10-08-2041,2100,Clothing,145.86,Crypto,09-06-2024,,,,
5831,T005830,C9791,87,11-08-2041,2100,Home,82.27,Gift Card,08-04-2024,,,,
5832,T005831,C2167,88,12-08-2041,2100,Beauty,6.52,PayPal,03-08-2025,,,,
5833,T005832,C8907,89,13-08-2041,2100,Clothing,25.06,PayPal,9/27/2024,,,,
5834,T005833,C4853,90,14-08-2041,2100,Beauty,228.59,Gift Card,04-10-2025,,,,
5835,T005834,C5521,91,15-08-2041,2100,Clothing,106.97,Crypto,04-11-2025,,,,
5836,T005835,C7455,92,16-08-2041,2100,Clothing,81.72,Gift Card,1/31/2025,,,,
5837,T005836,C4109,93,17-08-2041,2100,Electronics,0.92,Credit Card,10/26/2024,,,,
5838,T005837,C4222,94,18-08-2041,2100,Clothing,59.23,Crypto,03-09-2025,,,,
5839,T005838,C2213,95,19-08-2041,2100,Home,0.31,Gift Card,6/18/2025,,,,
5840,T005839,C4209,96,20-08-2041,2100,Electronics,2.62,Credit Card,02-04-2025,,,,
5841,T005840,C9638,97,21-08-2041,2100,Beauty,93.25,PayPal,12/15/2024,,,,
5842,T005841,C7338,98,22-08-2041,2100,Beauty,25.44,Credit Card,8/27/2024,,,,
5843,T005842,C3787,99,23-08-2041,2100,Toys,78.95,Credit Card,07-07-2024,,,,
5844,T005843,C3742,100,24-08-2041,2100,Clothing,403.77,Crypto,5/31/2025,,,,
5845,T005844,C9579,101,25-08-2041,2100,Beauty,80.87,Credit Card,3/22/2025,,,,
5846,T005845,C6706,102,26-08-2041,2100,Clothing,16.94,Crypto,3/23/2025,,,,
5847,T005846,C1687,103,27-08-2041,2100,Clothing,24.14,Crypto,7/14/2024,,,,
5848,T005847,C5764,104,28-08-2041,2100,Clothing,41.46,Gift Card,11-01-2024,,,,
5849,T005848,C8963,105,29-08-2041,2100,Electronics,23.17,Credit Card,5/16/2025,,,,
5850,T005849,C8751,106,30-08-2041,2100,Toys,0.62,Crypto,3/13/2025,,,,
5851,T005850,C7579,107,31-08-2041,2100,Clothing,138.79,PayPal,05-01-2025,,,,
5852,T005851,C1546,108,01-09-2041,2100,Home,16.04,Gift Card,03-06-2025,,,,
5853,T005852,C2942,109,02-09-2041,2100,Electronics,29.44,PayPal,8/24/2024,,,,
5854,T005853,C6018,110,03-09-2041,2100,Clothing,35.56,Gift Card,04-05-2025,,,,
